"First Name","Email","Valentine 1","Porcentaje 1","insta1","tel1","Description 1","Valentine 2","Porcentaje 2","insta2","tel2","Description 2","Valentine 3","Porcentaje 3","insta3","tel3","Description 3","My Valentines"
"name714","mail714","name202",0.710526315789474,"insta202","tel202","","name305",0.684210526315789,"insta305","tel305","Hola! Soy Celinna. Soy una persona muy dedicada, me interesan mucho mis amigos y siempre estoy dispuesta a escuchar a las personas. Me gustan las series de Netflix, aprender idiomas, leer, cocinar postres y hacer playlist de Spotify.","name1071",0.684210526315789,"insta1071","tel1071","Soy una persona apasionada, divertida a veces, un poco introvertida y seria si no me conoces, pero una vez conociéndome soy mas abierta. Soy horrible para mantener conversaciones o sacar plática, por eso me gusta escuchar a las personas cuando les gusta hablar. Me gusta la naturaleza, los animales, los días lluviosos son mis favoritos, me gusta el sentimiento de paz que me brinda estar rodeada de naturaleza. Me encanta el color azul, tengo muchos pasatiempos, por esto casi siempre me mantengo ocupada en una u otra cosa. Me divierto cuando estoy con mis amigxs pero también disfruto tener un tiempo sola. ",4
"name730","mail730","name322",0.736842105263158,"insta322","tel322","Me gustan el arte, pintar, cantar, leer, la música, platico mucho y me río de todo","name357",0.684210526315789,"insta357","tel357","Soy una persona demasiado extrovertida, me gusta pasar tiempo con sus amigos y salir a correr con mi perro:) ","name400",0.684210526315789,"insta400","tel400","Soy de Monterrey, me gusta aprender cosas nuevas, no me gusta el café y mido 1.73m",6
"name735","mail735","name222",0.605263157894737,"insta222","tel222","Soy una persona apasionada por la vida. Amo la música, la naturaleza, los deportes. Juego fútbol y soy super activa. ","name357",0.605263157894737,"insta357","tel357","Soy una persona demasiado extrovertida, me gusta pasar tiempo con sus amigos y salir a correr con mi perro:) ","name489",0.605263157894737,"insta489","tel489","1.65m, cabello café oscuro largo, atm",0
"name772","mail772","name243",0.552631578947368,"insta243","tel243","Soy atm","name1185",0.552631578947368,"insta1185","tel1185","Un poco crazy, amable, me gusta los videojuegos, soy deportista y me gusta salir con mis amigos","name222",0.526315789473684,"insta222","tel222","Soy una persona apasionada por la vida. Amo la música, la naturaleza, los deportes. Juego fútbol y soy super activa. ",0
"name774","mail774","name222",0.631578947368421,"insta222","tel222","Soy una persona apasionada por la vida. Amo la música, la naturaleza, los deportes. Juego fútbol y soy super activa. ","name357",0.631578947368421,"insta357","tel357","Soy una persona demasiado extrovertida, me gusta pasar tiempo con sus amigos y salir a correr con mi perro:) ","name243",0.605263157894737,"insta243","tel243","Soy atm",0
"name776","mail776","name357",0.578947368421053,"insta357","tel357","Soy una persona demasiado extrovertida, me gusta pasar tiempo con sus amigos y salir a correr con mi perro:) ","name489",0.578947368421053,"insta489","tel489","1.65m, cabello café oscuro largo, atm","name1236",0.578947368421053,"insta1236","tel1236","Me considero una chava que vive por la anécdota, me encanta conocer gente nueva y echar deep talks con mezcalitooo. Fan de la música desde indie/alternativa hasta cantables de roadtrip 2000â€™s edition, also proud cinéfila en ascenso. Vida fit pero también toda una foodie, jalo a planes fuera de la rutinita, si te gusta el humor un toquecito  de sarcasmo, tengo el feeling de que nos llevaremos bien ðŸ˜Œ",0
"name778","mail778","name357",0.605263157894737,"insta357","tel357","Soy una persona demasiado extrovertida, me gusta pasar tiempo con sus amigos y salir a correr con mi perro:) ","name166",0.578947368421053,"insta166","tel166","Soy introvertida y extrovertida ni yo me entiendo","name202",0.578947368421053,"insta202","tel202","",0
"name780","mail780","name357",0.631578947368421,"insta357","tel357","Soy una persona demasiado extrovertida, me gusta pasar tiempo con sus amigos y salir a correr con mi perro:) ","name222",0.552631578947368,"insta222","tel222","Soy una persona apasionada por la vida. Amo la música, la naturaleza, los deportes. Juego fútbol y soy super activa. ","name305",0.552631578947368,"insta305","tel305","Hola! Soy Celinna. Soy una persona muy dedicada, me interesan mucho mis amigos y siempre estoy dispuesta a escuchar a las personas. Me gustan las series de Netflix, aprender idiomas, leer, cocinar postres y hacer playlist de Spotify.",0
"name794","mail794","name1071",0.710526315789474,"insta1071","tel1071","Soy una persona apasionada, divertida a veces, un poco introvertida y seria si no me conoces, pero una vez conociéndome soy mas abierta. Soy horrible para mantener conversaciones o sacar plática, por eso me gusta escuchar a las personas cuando les gusta hablar. Me gusta la naturaleza, los animales, los días lluviosos son mis favoritos, me gusta el sentimiento de paz que me brinda estar rodeada de naturaleza. Me encanta el color azul, tengo muchos pasatiempos, por esto casi siempre me mantengo ocupada en una u otra cosa. Me divierto cuando estoy con mis amigxs pero también disfruto tener un tiempo sola. ","name357",0.684210526315789,"insta357","tel357","Soy una persona demasiado extrovertida, me gusta pasar tiempo con sus amigos y salir a correr con mi perro:) ","name1125",0.657894736842105,"insta1125","tel1125","Soy muy simple y suelo reírme de todo, soy deportista
Me gusta escuchar musica con significados profundos ",1
"name829","mail829","name491",0.657894736842105,"insta491","tel491","Soy Regina, me gusta conocer gente nueva, amaba ir al cine, amo la Nutella y las papas a la francesa jajaja tengo un negocio de bienes raíces, me gusta salir con mis amigos de fiesta y me gustan casi todos los deportes ","name357",0.631578947368421,"insta357","tel357","Soy una persona demasiado extrovertida, me gusta pasar tiempo con sus amigos y salir a correr con mi perro:) ","name222",0.605263157894737,"insta222","tel222","Soy una persona apasionada por la vida. Amo la música, la naturaleza, los deportes. Juego fútbol y soy super activa. ",0
"name834","mail834","name322",0.684210526315789,"insta322","tel322","Me gustan el arte, pintar, cantar, leer, la música, platico mucho y me río de todo","name166",0.657894736842105,"insta166","tel166","Soy introvertida y extrovertida ni yo me entiendo","name222",0.657894736842105,"insta222","tel222","Soy una persona apasionada por la vida. Amo la música, la naturaleza, los deportes. Juego fútbol y soy super activa. ",3
"name918","mail918","name222",0.631578947368421,"insta222","tel222","Soy una persona apasionada por la vida. Amo la música, la naturaleza, los deportes. Juego fútbol y soy super activa. ","name243",0.631578947368421,"insta243","tel243","Soy atm","name357",0.631578947368421,"insta357","tel357","Soy una persona demasiado extrovertida, me gusta pasar tiempo con sus amigos y salir a correr con mi perro:) ",1
"name920","mail920","name202",0.684210526315789,"insta202","tel202","","name243",0.631578947368421,"insta243","tel243","Soy atm","name489",0.631578947368421,"insta489","tel489","1.65m, cabello café oscuro largo, atm",1
"name939","mail939","name357",0.605263157894737,"insta357","tel357","Soy una persona demasiado extrovertida, me gusta pasar tiempo con sus amigos y salir a correr con mi perro:) ","name491",0.605263157894737,"insta491","tel491","Soy Regina, me gusta conocer gente nueva, amaba ir al cine, amo la Nutella y las papas a la francesa jajaja tengo un negocio de bienes raíces, me gusta salir con mis amigos de fiesta y me gustan casi todos los deportes ","name243",0.552631578947368,"insta243","tel243","Soy atm",0
"name943","mail943","name357",0.763157894736842,"insta357","tel357","Soy una persona demasiado extrovertida, me gusta pasar tiempo con sus amigos y salir a correr con mi perro:) ","name202",0.710526315789474,"insta202","tel202","","name400",0.684210526315789,"insta400","tel400","Soy de Monterrey, me gusta aprender cosas nuevas, no me gusta el café y mido 1.73m",6
"name949","mail949","name222",0.657894736842105,"insta222","tel222","Soy una persona apasionada por la vida. Amo la música, la naturaleza, los deportes. Juego fútbol y soy super activa. ","name357",0.631578947368421,"insta357","tel357","Soy una persona demasiado extrovertida, me gusta pasar tiempo con sus amigos y salir a correr con mi perro:) ","name1071",0.631578947368421,"insta1071","tel1071","Soy una persona apasionada, divertida a veces, un poco introvertida y seria si no me conoces, pero una vez conociéndome soy mas abierta. Soy horrible para mantener conversaciones o sacar plática, por eso me gusta escuchar a las personas cuando les gusta hablar. Me gusta la naturaleza, los animales, los días lluviosos son mis favoritos, me gusta el sentimiento de paz que me brinda estar rodeada de naturaleza. Me encanta el color azul, tengo muchos pasatiempos, por esto casi siempre me mantengo ocupada en una u otra cosa. Me divierto cuando estoy con mis amigxs pero también disfruto tener un tiempo sola. ",0
"name965","mail965","name357",0.657894736842105,"insta357","tel357","Soy una persona demasiado extrovertida, me gusta pasar tiempo con sus amigos y salir a correr con mi perro:) ","name1071",0.657894736842105,"insta1071","tel1071","Soy una persona apasionada, divertida a veces, un poco introvertida y seria si no me conoces, pero una vez conociéndome soy mas abierta. Soy horrible para mantener conversaciones o sacar plática, por eso me gusta escuchar a las personas cuando les gusta hablar. Me gusta la naturaleza, los animales, los días lluviosos son mis favoritos, me gusta el sentimiento de paz que me brinda estar rodeada de naturaleza. Me encanta el color azul, tengo muchos pasatiempos, por esto casi siempre me mantengo ocupada en una u otra cosa. Me divierto cuando estoy con mis amigxs pero también disfruto tener un tiempo sola. ","name400",0.631578947368421,"insta400","tel400","Soy de Monterrey, me gusta aprender cosas nuevas, no me gusta el café y mido 1.73m",0
"name976","mail976","name322",0.736842105263158,"insta322","tel322","Me gustan el arte, pintar, cantar, leer, la música, platico mucho y me río de todo","name222",0.710526315789474,"insta222","tel222","Soy una persona apasionada por la vida. Amo la música, la naturaleza, los deportes. Juego fútbol y soy super activa. ","name1071",0.710526315789474,"insta1071","tel1071","Soy una persona apasionada, divertida a veces, un poco introvertida y seria si no me conoces, pero una vez conociéndome soy mas abierta. Soy horrible para mantener conversaciones o sacar plática, por eso me gusta escuchar a las personas cuando les gusta hablar. Me gusta la naturaleza, los animales, los días lluviosos son mis favoritos, me gusta el sentimiento de paz que me brinda estar rodeada de naturaleza. Me encanta el color azul, tengo muchos pasatiempos, por esto casi siempre me mantengo ocupada en una u otra cosa. Me divierto cuando estoy con mis amigxs pero también disfruto tener un tiempo sola. ",3
"name989","mail989","name432",0.657894736842105,"insta432","tel432","No tengo covid ","name1071",0.657894736842105,"insta1071","tel1071","Soy una persona apasionada, divertida a veces, un poco introvertida y seria si no me conoces, pero una vez conociéndome soy mas abierta. Soy horrible para mantener conversaciones o sacar plática, por eso me gusta escuchar a las personas cuando les gusta hablar. Me gusta la naturaleza, los animales, los días lluviosos son mis favoritos, me gusta el sentimiento de paz que me brinda estar rodeada de naturaleza. Me encanta el color azul, tengo muchos pasatiempos, por esto casi siempre me mantengo ocupada en una u otra cosa. Me divierto cuando estoy con mis amigxs pero también disfruto tener un tiempo sola. ","name222",0.631578947368421,"insta222","tel222","Soy una persona apasionada por la vida. Amo la música, la naturaleza, los deportes. Juego fútbol y soy super activa. ",3
"name1039","mail1039","name1244",0.736842105263158,"insta1244","tel1244","Mitad robot mitad el hombre de tus sueños ;)
Mido 1.85
Me gustan los dibujitos
Soy admin.","name1079",0.631578947368421,"insta1079","tel1079","Me gusta llegar a conocer todo tipo de gente (y el ajedrez)","name560",0.605263157894737,"insta560","tel560","Pues soy muy activo. Me gusta el Taekwondo y me la pasó haciendo cosas nuevas.",2
"name1051","mail1051","name1071",0.526315789473684,"insta1071","tel1071","Soy una persona apasionada, divertida a veces, un poco introvertida y seria si no me conoces, pero una vez conociéndome soy mas abierta. Soy horrible para mantener conversaciones o sacar plática, por eso me gusta escuchar a las personas cuando les gusta hablar. Me gusta la naturaleza, los animales, los días lluviosos son mis favoritos, me gusta el sentimiento de paz que me brinda estar rodeada de naturaleza. Me encanta el color azul, tengo muchos pasatiempos, por esto casi siempre me mantengo ocupada en una u otra cosa. Me divierto cuando estoy con mis amigxs pero también disfruto tener un tiempo sola. ","name1079",0.526315789473684,"insta1079","tel1079","Me gusta llegar a conocer todo tipo de gente (y el ajedrez)","name1039",0.368421052631579,"insta1039","tel1039","",1
"name1071","mail1071","name1079",0.789473684210526,"insta1079","tel1079","Me gusta llegar a conocer todo tipo de gente (y el ajedrez)","name1244",0.763157894736842,"insta1244","tel1244","Mitad robot mitad el hombre de tus sueños ;)
Mido 1.85
Me gustan los dibujitos
Soy admin.","name560",0.736842105263158,"insta560","tel560","Pues soy muy activo. Me gusta el Taekwondo y me la pasó haciendo cosas nuevas.",18
"name1079","mail1079","name1071",0.789473684210526,"insta1071","tel1071","Soy una persona apasionada, divertida a veces, un poco introvertida y seria si no me conoces, pero una vez conociéndome soy mas abierta. Soy horrible para mantener conversaciones o sacar plática, por eso me gusta escuchar a las personas cuando les gusta hablar. Me gusta la naturaleza, los animales, los días lluviosos son mis favoritos, me gusta el sentimiento de paz que me brinda estar rodeada de naturaleza. Me encanta el color azul, tengo muchos pasatiempos, por esto casi siempre me mantengo ocupada en una u otra cosa. Me divierto cuando estoy con mis amigxs pero también disfruto tener un tiempo sola. ","name222",0.710526315789474,"insta222","tel222","Soy una persona apasionada por la vida. Amo la música, la naturaleza, los deportes. Juego fútbol y soy super activa. ","name289",0.710526315789474,"insta289","tel289","hola! soy de Querétaro y me encanta el arte y la música. mi sueño frustrado es tener un erizo",8
"name1096","mail1096","name243",0.605263157894737,"insta243","tel243","Soy atm","name489",0.605263157894737,"insta489","tel489","1.65m, cabello café oscuro largo, atm","name357",0.578947368421053,"insta357","tel357","Soy una persona demasiado extrovertida, me gusta pasar tiempo con sus amigos y salir a correr con mi perro:) ",0
"name1125","mail1125","name794",0.657894736842105,"insta794","tel794","Me encanta escuchar música, soy alguien relajado, carismático y me gusta estar activo ","name626",0.631578947368421,"insta626","tel626","Me gusta hacer deporte, cocinar, aprender, me gusta muchísimo escuchar música y ver películas ","name1079",0.631578947368421,"insta1079","tel1079","Me gusta llegar a conocer todo tipo de gente (y el ajedrez)",1
"name1185","mail1185","name626",0.710526315789474,"insta626","tel626","Me gusta hacer deporte, cocinar, aprender, me gusta muchísimo escuchar música y ver películas ","name943",0.657894736842105,"insta943","tel943","Me gustan los deportes, películas y series","name1071",0.657894736842105,"insta1071","tel1071","Soy una persona apasionada, divertida a veces, un poco introvertida y seria si no me conoces, pero una vez conociéndome soy mas abierta. Soy horrible para mantener conversaciones o sacar plática, por eso me gusta escuchar a las personas cuando les gusta hablar. Me gusta la naturaleza, los animales, los días lluviosos son mis favoritos, me gusta el sentimiento de paz que me brinda estar rodeada de naturaleza. Me encanta el color azul, tengo muchos pasatiempos, por esto casi siempre me mantengo ocupada en una u otra cosa. Me divierto cuando estoy con mis amigxs pero también disfruto tener un tiempo sola. ",3
"name1203","mail1203","name289",0.710526315789474,"insta289","tel289","hola! soy de Querétaro y me encanta el arte y la música. mi sueño frustrado es tener un erizo","name1236",0.710526315789474,"insta1236","tel1236","Me considero una chava que vive por la anécdota, me encanta conocer gente nueva y echar deep talks con mezcalitooo. Fan de la música desde indie/alternativa hasta cantables de roadtrip 2000â€™s edition, also proud cinéfila en ascenso. Vida fit pero también toda una foodie, jalo a planes fuera de la rutinita, si te gusta el humor un toquecito  de sarcasmo, tengo el feeling de que nos llevaremos bien ðŸ˜Œ","name353",0.684210526315789,"insta353","tel353","",3
"name1212","mail1212","name1071",0.710526315789474,"insta1071","tel1071","Soy una persona apasionada, divertida a veces, un poco introvertida y seria si no me conoces, pero una vez conociéndome soy mas abierta. Soy horrible para mantener conversaciones o sacar plática, por eso me gusta escuchar a las personas cuando les gusta hablar. Me gusta la naturaleza, los animales, los días lluviosos son mis favoritos, me gusta el sentimiento de paz que me brinda estar rodeada de naturaleza. Me encanta el color azul, tengo muchos pasatiempos, por esto casi siempre me mantengo ocupada en una u otra cosa. Me divierto cuando estoy con mis amigxs pero también disfruto tener un tiempo sola. ","name222",0.657894736842105,"insta222","tel222","Soy una persona apasionada por la vida. Amo la música, la naturaleza, los deportes. Juego fútbol y soy super activa. ","name289",0.605263157894737,"insta289","tel289","hola! soy de Querétaro y me encanta el arte y la música. mi sueño frustrado es tener un erizo",0
"name1213","mail1213","name1071",0.631578947368421,"insta1071","tel1071","Soy una persona apasionada, divertida a veces, un poco introvertida y seria si no me conoces, pero una vez conociéndome soy mas abierta. Soy horrible para mantener conversaciones o sacar plática, por eso me gusta escuchar a las personas cuando les gusta hablar. Me gusta la naturaleza, los animales, los días lluviosos son mis favoritos, me gusta el sentimiento de paz que me brinda estar rodeada de naturaleza. Me encanta el color azul, tengo muchos pasatiempos, por esto casi siempre me mantengo ocupada en una u otra cosa. Me divierto cuando estoy con mis amigxs pero también disfruto tener un tiempo sola. ","name222",0.552631578947368,"insta222","tel222","Soy una persona apasionada por la vida. Amo la música, la naturaleza, los deportes. Juego fútbol y soy super activa. ","name289",0.552631578947368,"insta289","tel289","hola! soy de Querétaro y me encanta el arte y la música. mi sueño frustrado es tener un erizo",0
"name1229","mail1229","name730",0.657894736842105,"insta730","tel730","","name976",0.605263157894737,"insta976","tel976","Solo soy un vato que odia que la pandemia nos haya quitado la oportunidad de seguir conociendo personas. En general me gustan muchas cosas, la música, la ciencia, el patinaje, libros de fantaSía... pero sobre todo me gusta que haya cosas que me gustan pero que no las he descubierto. Estaría padre poder salvar al mundo un día.","name834",0.578947368421053,"insta834","tel834","Soy de Navojoa Sonora y mi película favorita es Moana. Escucho música de todo y soy bien buena onda. Tengo Disney+, AmazonPrime, Netflix y un noble corazón.",0
"name1236","mail1236","name1203",0.710526315789474,"insta1203","tel1203","Mido 1.95 y me gusta pistear. ","name560",0.684210526315789,"insta560","tel560","Pues soy muy activo. Me gusta el Taekwondo y me la pasó haciendo cosas nuevas.","name730",0.684210526315789,"insta730","tel730","",4
"name1244","mail1244","name1071",0.763157894736842,"insta1071","tel1071","Soy una persona apasionada, divertida a veces, un poco introvertida y seria si no me conoces, pero una vez conociéndome soy mas abierta. Soy horrible para mantener conversaciones o sacar plática, por eso me gusta escuchar a las personas cuando les gusta hablar. Me gusta la naturaleza, los animales, los días lluviosos son mis favoritos, me gusta el sentimiento de paz que me brinda estar rodeada de naturaleza. Me encanta el color azul, tengo muchos pasatiempos, por esto casi siempre me mantengo ocupada en una u otra cosa. Me divierto cuando estoy con mis amigxs pero también disfruto tener un tiempo sola. ","name202",0.736842105263158,"insta202","tel202","","name222",0.736842105263158,"insta222","tel222","Soy una persona apasionada por la vida. Amo la música, la naturaleza, los deportes. Juego fútbol y soy super activa. ",7
"name1266","mail1266","name1071",0.684210526315789,"insta1071","tel1071","Soy una persona apasionada, divertida a veces, un poco introvertida y seria si no me conoces, pero una vez conociéndome soy mas abierta. Soy horrible para mantener conversaciones o sacar plática, por eso me gusta escuchar a las personas cuando les gusta hablar. Me gusta la naturaleza, los animales, los días lluviosos son mis favoritos, me gusta el sentimiento de paz que me brinda estar rodeada de naturaleza. Me encanta el color azul, tengo muchos pasatiempos, por esto casi siempre me mantengo ocupada en una u otra cosa. Me divierto cuando estoy con mis amigxs pero también disfruto tener un tiempo sola. ","name222",0.631578947368421,"insta222","tel222","Soy una persona apasionada por la vida. Amo la música, la naturaleza, los deportes. Juego fútbol y soy super activa. ","name289",0.631578947368421,"insta289","tel289","hola! soy de Querétaro y me encanta el arte y la música. mi sueño frustrado es tener un erizo",0
"name121","mail121","name211",0.657894736842105,"insta211","tel211","Pues soy una persona carismática que le gusta andar en el pedo","name316",0.631578947368421,"insta316","tel316","Me llamo Gerardo, tengo 20 y soy de Puebla. Soy Team Godzilla y Tauro y una papa tiene mejores habilidades para socializar que yo. Hablo mucho con referencias de Vine y amo The Office. No tengo un gramo de coordinación para los deportes, pero me gusta mucho verlos. Me gusta mucho escuchar rock del viejito y a The Weeknd. Me gustan mucho las pelis, de repente soy ""cinéfilo"" mamador. Ya no sé qué mas poner, entonces 

XOXO,

Gossip Girl.","name988",0.605263157894737,"insta988","tel988","diego. 18 años. virgo. idm. m gustan los gatos. guapo.
",3
"name127","mail127","name866",0.763157894736842,"insta866","tel866","Me gusta mucho escuchar música, compartir y que me compartan rolas, tocar la guitarra y a veces dibujar, soy fan del café y del té, hacer ejercicio, food lover, mi película favorita es interestelar.","name684",0.710526315789474,"insta684","tel684","Mamado, 187 cm, vigoroso, valiente, fuerte, vivo, trabajador, ","name787",0.657894736842105,"insta787","tel787","",7
"name205","mail205","name642",0.657894736842105,"insta642","tel642","Mido 1.82. Me encantan las películas, la musica y los deportes. Me gusta hacer ejercicio y hago cortometrajes con una productora independiente. Tambien de repe doy risa","name658",0.657894736842105,"insta658","tel658","Buen pedo","name839",0.631578947368421,"insta839","tel839","",9
"name211","mail211","name121",0.657894736842105,"insta121","tel121","Muchacha alta de ojitos color miel","name513",0.631578947368421,"insta513","tel513","Morrito buen pedo y de mente abierta la vdd. Amo conocer raza","name988",0.631578947368421,"insta988","tel988","diego. 18 años. virgo. idm. m gustan los gatos. guapo.
",3
"name230","mail230","name799",0.657894736842105,"insta799","tel799","Soy muy amable, un poco narcisista, me gusta todo tipo de música","name1108",0.657894736842105,"insta1108","tel1108","Todologo ","name531",0.631578947368421,"insta531","tel531","Me gustan los planes simples: caminar, un café, cenar. Adoro leer, escribir, la música y platicar durante horas. Siempre tengo temas de conversación y soy curioso.",6
"name261","mail261","name658",0.657894736842105,"insta658","tel658","Buen pedo","name684",0.657894736842105,"insta684","tel684","Mamado, 187 cm, vigoroso, valiente, fuerte, vivo, trabajador, ","name837",0.657894736842105,"insta837","tel837","Me llamo Fernando y soy de Torreón. Me gusta pintar, tomar fotografías profesionales, el arte en general, ver películas, la moda, me gusta ir a cafés y a bares.
Me gusta la música de los 60s, 80s y música chill en general, mis bandas favoritas son The Killers, Rex Orange County y Kodaline.",4
"name301","mail301","name837",0.710526315789474,"insta837","tel837","Me llamo Fernando y soy de Torreón. Me gusta pintar, tomar fotografías profesionales, el arte en general, ver películas, la moda, me gusta ir a cafés y a bares.
Me gusta la música de los 60s, 80s y música chill en general, mis bandas favoritas son The Killers, Rex Orange County y Kodaline.","name667",0.631578947368421,"insta667","tel667","Me apasiona viajar y conocer el mundo, el cine y la música.","name866",0.631578947368421,"insta866","tel866","Me gusta mucho escuchar música, compartir y que me compartan rolas, tocar la guitarra y a veces dibujar, soy fan del café y del té, hacer ejercicio, food lover, mi película favorita es interestelar.",5
"name312","mail312","name787",0.736842105263158,"insta787","tel787","","name642",0.684210526315789,"insta642","tel642","Mido 1.82. Me encantan las películas, la musica y los deportes. Me gusta hacer ejercicio y hago cortometrajes con una productora independiente. Tambien de repe doy risa","name667",0.657894736842105,"insta667","tel667","Me apasiona viajar y conocer el mundo, el cine y la música.",9
"name316","mail316","name121",0.631578947368421,"insta121","tel121","Muchacha alta de ojitos color miel","name452",0.631578947368421,"insta452","tel452","LDI que mide 182 y en teoría es bartender ","name513",0.631578947368421,"insta513","tel513","Morrito buen pedo y de mente abierta la vdd. Amo conocer raza",4
"name370","mail370","name837",0.789473684210526,"insta837","tel837","Me llamo Fernando y soy de Torreón. Me gusta pintar, tomar fotografías profesionales, el arte en general, ver películas, la moda, me gusta ir a cafés y a bares.
Me gusta la música de los 60s, 80s y música chill en general, mis bandas favoritas son The Killers, Rex Orange County y Kodaline.","name531",0.736842105263158,"insta531","tel531","Me gustan los planes simples: caminar, un café, cenar. Adoro leer, escribir, la música y platicar durante horas. Siempre tengo temas de conversación y soy curioso.","name1108",0.736842105263158,"insta1108","tel1108","Todologo ",15
"name419","mail419","name642",0.631578947368421,"insta642","tel642","Mido 1.82. Me encantan las películas, la musica y los deportes. Me gusta hacer ejercicio y hago cortometrajes con una productora independiente. Tambien de repe doy risa","name988",0.631578947368421,"insta988","tel988","diego. 18 años. virgo. idm. m gustan los gatos. guapo.
","name531",0.605263157894737,"insta531","tel531","Me gustan los planes simples: caminar, un café, cenar. Adoro leer, escribir, la música y platicar durante horas. Siempre tengo temas de conversación y soy curioso.",2
"name426","mail426","name839",0.631578947368421,"insta839","tel839","","name589",0.578947368421053,"insta589","tel589","Mi nombre es Diego tengo 19 años mido 1.85, me gustan mucho los perros y el deporte mas que nada el futbol americano. Fun fact soy daltónico y calzo talla 13. Me gusta la buena vida y la fiesta.","name988",0.578947368421053,"insta988","tel988","diego. 18 años. virgo. idm. m gustan los gatos. guapo.
",0
"name447","mail447","name837",0.657894736842105,"insta837","tel837","Me llamo Fernando y soy de Torreón. Me gusta pintar, tomar fotografías profesionales, el arte en general, ver películas, la moda, me gusta ir a cafés y a bares.
Me gusta la música de los 60s, 80s y música chill en general, mis bandas favoritas son The Killers, Rex Orange County y Kodaline.","name642",0.631578947368421,"insta642","tel642","Mido 1.82. Me encantan las películas, la musica y los deportes. Me gusta hacer ejercicio y hago cortometrajes con una productora independiente. Tambien de repe doy risa","name667",0.631578947368421,"insta667","tel667","Me apasiona viajar y conocer el mundo, el cine y la música.",3
"name452","mail452","name316",0.631578947368421,"insta316","tel316","Me llamo Gerardo, tengo 20 y soy de Puebla. Soy Team Godzilla y Tauro y una papa tiene mejores habilidades para socializar que yo. Hablo mucho con referencias de Vine y amo The Office. No tengo un gramo de coordinación para los deportes, pero me gusta mucho verlos. Me gusta mucho escuchar rock del viejito y a The Weeknd. Me gustan mucho las pelis, de repente soy ""cinéfilo"" mamador. Ya no sé qué mas poner, entonces 

XOXO,

Gossip Girl.","name513",0.552631578947368,"insta513","tel513","Morrito buen pedo y de mente abierta la vdd. Amo conocer raza","name121",0.526315789473684,"insta121","tel121","Muchacha alta de ojitos color miel",1
"name457","mail457","name822",0.710526315789474,"insta822","tel822","Soy de Culiacán, Sinaloa 
Mido 188cm
Me considero una persona extrovertida, divertida y con la cual puedes contar en todo
Me gusta mucho salir junto con mis amigos pero soy un todo 4x4 en cuanto a salidas puedo jalar a todo","name527",0.552631578947368,"insta527","tel527","Me gusta la cocina oriental y hacer reír a la gente, soy muy malo en los juegos de mesa pero me encanta jugar charadas o lotería ","name658",0.552631578947368,"insta658","tel658","Buen pedo",1
"name461","mail461","name531",0.684210526315789,"insta531","tel531","Me gustan los planes simples: caminar, un café, cenar. Adoro leer, escribir, la música y platicar durante horas. Siempre tengo temas de conversación y soy curioso.","name1197",0.657894736842105,"insta1197","tel1197","Bromista, paciente y fiestero ","name837",0.631578947368421,"insta837","tel837","Me llamo Fernando y soy de Torreón. Me gusta pintar, tomar fotografías profesionales, el arte en general, ver películas, la moda, me gusta ir a cafés y a bares.
Me gusta la música de los 60s, 80s y música chill en general, mis bandas favoritas son The Killers, Rex Orange County y Kodaline.",7
"name475","mail475","name685",0.657894736842105,"insta685","tel685","","name682",0.631578947368421,"insta682","tel682","Aseguro una buena plática y soy literalmente un libro abierto. ","name787",0.605263157894737,"insta787","tel787","",5
"name494","mail494","name685",0.657894736842105,"insta685","tel685","","name866",0.657894736842105,"insta866","tel866","Me gusta mucho escuchar música, compartir y que me compartan rolas, tocar la guitarra y a veces dibujar, soy fan del café y del té, hacer ejercicio, food lover, mi película favorita es interestelar.","name1108",0.657894736842105,"insta1108","tel1108","Todologo ",5
"name511","mail511","name642",0.684210526315789,"insta642","tel642","Mido 1.82. Me encantan las películas, la musica y los deportes. Me gusta hacer ejercicio y hago cortometrajes con una productora independiente. Tambien de repe doy risa","name797",0.684210526315789,"insta797","tel797","Vivo mi primer pandemia ","name1134",0.684210526315789,"insta1134","tel1134","Borracho pero buen muchacho ",9
"name513","mail513","name987",0.684210526315789,"insta987","tel987","Me parece muy graciosa esta dinámica y creo que podría ser interesante","name211",0.631578947368421,"insta211","tel211","Pues soy una persona carismática que le gusta andar en el pedo","name316",0.631578947368421,"insta316","tel316","Me llamo Gerardo, tengo 20 y soy de Puebla. Soy Team Godzilla y Tauro y una papa tiene mejores habilidades para socializar que yo. Hablo mucho con referencias de Vine y amo The Office. No tengo un gramo de coordinación para los deportes, pero me gusta mucho verlos. Me gusta mucho escuchar rock del viejito y a The Weeknd. Me gustan mucho las pelis, de repente soy ""cinéfilo"" mamador. Ya no sé qué mas poner, entonces 

XOXO,

Gossip Girl.",4
